GDX_Close,GDX_High,SF_Low,SF_Price,EG_low,EG_open,PLT_Price,PLT_High,Adj Close
22.83,23.09,39162,39241,6.1,6.25,945.05,945.75,122.32
23.049999,23.139999,39155,39266,5.9,6.3,949.2,952.95,122.830002
22.93,23.17,38555,38619,5.85,6.0,951.65,959.2,122.809998
22.5,22.77,37855,37948,5.7,5.9,942.7,955.8,122.040001
22.469999,22.530001,37422,37532,5.65,5.7,943.8,950.15,121.099998
22.49,22.860001,37300,37582,5.6,5.7,941.2,946.2,121.589996
22.200001,22.389999,37430,37494,5.7,5.8,930.85,938.5,121.18
21.969999,22.129999,36939,37037,5.55,5.7,917.25,931.2,120.32
21.690001,21.9,37415,37444,5.5,5.65,903.55,917.9,120.07
21.58,21.700001,36992,37036,5.5,5.55,893.5,903.85,118.489998
21.68,21.809999,36872,37055,5.7,5.75,888.0,899.4,118.480003
21.51,21.82,36880,36933,5.8,5.85,888.15,893.3,118.010002
21.42,21.459999,36672,36729,6.0,6.2,880.65,890.95,118.150002
22.16,22.32,36701,36967,6.0,6.05,887.7,888.15,119.169998
22.07,22.17,36917,37054,6.2,6.35,882.9,890.45,118.93
21.99,22.209999,36940,37205,6.15,6.4,893.9,893.9,119.18
22.16,22.23,37276,37541,6.2,6.4,911.4,915.3,119.730003
22.129999,22.26,37313,37392,6.2,6.25,914.6,920.7,119.82
22.5,22.59,37408,37646,6.15,6.25,920.2,925.0,120.139999
22.629999,22.75,37365,37530,6.2,6.35,919.3,922.75,120.309998
22.889999,22.92,37450,37954,6.25,6.3,923.05,926.45,120.940002
23.200001,23.25,37980,38294,6.75,6.75,925.5,929.3,121.769997
23.16,23.280001,38253,38673,6.9,7.05,926.1,931.4,122.230003
23.200001,23.35,38515,38906,6.75,7.2,930.9,933.2,122.849998
23.24,23.370001,38754,39237,7.0,7.25,934.6,941.8,123.650002
23.82,23.84,38978,39180,7.05,7.3,949.9,950.5,125.150002
23.57,23.809999,38955,39300,6.8,7.25,956.1,965.9,124.82
23.719999,23.74,38900,39276,6.85,7.0,966.0,971.5,125.459999
23.67,23.719999,39030,39253,6.85,7.0,974.9,975.5,125.330002
23.42,23.610001,38920,39043,6.5,7.05,974.3,979.2,125.309998
23.110001,23.27,38804,38845,6.25,6.6,968.5,975.4,124.730003
23.25,23.43,38742,38992,6.25,6.35,976.0,979.2,125.029999
23.379999,23.42,38666,38939,6.25,6.35,988.5,991.0,125.440002
24.01,24.02,38882,39063,6.4,6.5,998.7,1003.8,126.959999
24.370001,24.43,38573,39420,6.45,6.5,1004.3,1005.6,127.169998
23.940001,24.49,39058,39201,6.65,7.0,1003.9,1012.9,126.139999
23.610001,24.08,38859,38917,6.6,6.85,1006.5,1012.3,125.860001
23.65,23.84,38883,38969,6.65,6.75,1016.7,1020.7,126.419998
23.709999,23.83,38800,38979,6.55,6.65,1003.2,1023.8,126.650002
24.1,24.17,38402,38733,6.65,6.7,1010.8,1013.3,127.279999
24.6,24.84,38850,39707,7.0,7.2,1019.0,1027.3,128.830002
24.129999,24.860001,39660,39960,6.8,7.2,1016.4,1033.3,127.970001
23.68,24.15,39079,39141,6.35,6.7,1010.3,1017.4,127.349998
23.450001,23.860001,39020,39123,6.25,6.45,1001.6,1012.4,126.800003
23.75,23.84,39139,39319,6.25,6.35,1005.5,1010.5,127.650002
23.700001,23.809999,39225,39309,6.35,6.55,1009.6,1013.4,128.070007
22.91,23.389999,38475,38651,6.05,6.35,995.9,1010.6,126.389999
22.709999,23.02,38408,38553,6.05,6.1,994.8,1000.6,126.709999
22.110001,22.52,38310,38338,5.9,6.05,994.0,1002.7,125.379997
21.799999,22.280001,37687,37863,5.95,6.0,985.0,998.0,124.790001
21.68,22.02,37591,38000,6.05,6.1,978.9,985.0,124.980003
21.68,21.68,37540,37578,5.65,6.15,968.2,980.4,124.769997
21.969999,22.15,37785,38268,5.75,5.8,973.4,976.0,125.370003
22.0,22.09,37944,38245,5.55,5.85,978.1,980.8,126.080002
23.01,23.15,37777,38672,5.55,5.65,1001.6,1002.5,128.229996
22.99,23.1,38180,38509,5.65,5.85,1004.2,1009.7,128.380005
22.51,22.9,38571,38665,5.55,5.75,1008.8,1015.8,127.959999
21.870001,22.309999,38231,38389,5.4,5.65,1002.2,1013.1,126.239998
21.790001,22.459999,38087,38640,5.45,5.5,994.5,1004.4,125.660004
21.73,22.040001,38250,38695,5.45,5.5,1000.1,1001.4,126.300003
21.969999,21.99,38353,38403,5.4,5.45,998.1,1002.3,126.139999
22.18,22.25,38275,38508,5.4,5.45,1002.2,1010.0,126.449997
21.49,21.969999,38072,38172,5.3,5.55,985.3,1005.0,125.129997
21.35,21.620001,38060,38246,5.3,5.35,984.8,989.5,125.0
21.57,21.639999,37800,38041,5.25,5.25,970.0,985.3,124.720001
21.49,21.889999,37450,38335,5.35,5.6,967.4,971.3,125.389999
21.65,21.65,38058,38074,5.45,5.55,964.6,974.0,125.18
22.01,22.25,38640,39281,5.7,5.85,971.3,976.2,126.529999
21.57,22.059999,38640,38712,5.45,5.75,955.1,973.1,125.720001
21.65,21.700001,38650,38759,5.35,5.5,953.6,959.9,125.419998
21.57,21.77,38550,38947,5.4,5.45,966.9,967.0,125.540001
21.76,21.790001,38655,38755,5.45,5.6,966.1,968.7,125.540001
21.67,21.889999,38620,38821,5.4,5.55,967.6,972.9,125.779999
21.73,21.82,38735,38757,5.35,5.4,963.3,974.8,125.699997
21.450001,21.65,38450,38587,5.25,5.4,955.3,965.6,124.900002
21.43,21.530001,38171,38358,5.3,5.4,950.9,960.0,124.599998
21.51,21.559999,38201,38520,5.3,5.4,954.7,958.2,124.870003
21.27,21.41,38101,38216,5.15,5.3,943.9,957.3,124.309998
21.860001,22.02,38234,38690,5.1,5.25,959.9,960.8,126.480003
21.5,21.84,38503,38577,4.6,4.95,950.8,963.7,125.980003
22.120001,22.360001,38675,38874,4.5,4.85,949.6,960.3,127.610001
22.440001,22.51,38737,38955,4.25,4.65,960.0,963.8,128.279999
21.99,22.27,38584,38664,4.0,4.3,952.1,967.4,127.489998
21.66,21.9,38270,38308,4.05,4.15,945.0,953.6,125.730003
21.98,21.99,38180,38322,4.05,4.2,936.6,946.6,125.790001
22.23,22.440001,38378,39030,4.1,4.25,939.3,944.4,127.260002
21.91,22.1,38339,38417,4.15,4.2,929.3,940.8,126.300003
21.870001,22.18,38132,38212,4.55,5.0,920.7,929.9,126.449997
21.969999,21.99,37940,38226,4.6,4.7,916.8,922.4,125.800003
22.07,22.190001,38093,38235,4.75,4.8,920.6,920.6,126.389999
21.98,22.190001,38191,38545,4.8,4.95,937.0,940.5,126.82
22.26,22.41,38382,38720,4.75,4.95,935.9,940.4,127.120003
22.75,23.049999,38711,39181,4.95,5.0,936.1,946.0,128.110001
22.469999,22.68,38640,38668,4.85,5.0,932.0,937.3,126.620003
22.889999,23.049999,38570,38927,4.65,4.8,934.3,937.6,127.449997
22.799999,22.98,38855,39102,4.7,4.75,933.3,938.1,127.629997
22.93,23.01,39021,39360,4.7,4.85,939.0,940.4,127.75
22.98,23.309999,39291,40365,4.85,4.95,946.5,952.3,127.849998
23.059999,23.18,40188,40635,4.8,5.0,938.0,957.0,127.599998
22.709999,22.85,40156,40479,4.75,4.85,929.4,939.7,126.629997
22.41,22.559999,39480,39515,4.65,4.85,923.3,931.1,125.620003
22.700001,22.75,39301,39586,4.65,4.75,934.0,937.6,126.230003
22.5,22.66,39420,39490,4.65,4.7,914.7,934.0,125.410004
22.59,22.690001,39130,39343,4.7,4.8,910.2,919.3,124.970001
22.73,22.76,38975,39004,4.5,4.65,916.8,917.9,125.5
22.280001,22.48,38432,38642,4.65,4.65,906.4,917.5,124.589996
22.309999,22.370001,38005,38271,4.65,4.7,894.6,907.4,123.709999
22.379999,22.77,38623,38809,4.65,4.65,896.5,902.2,123.650002
22.65,22.780001,38070,38878,4.8,5.1,903.8,906.6,124.279999
22.65,22.700001,38965,39094,4.85,4.85,911.6,911.6,124.540001
22.65,22.799999,39810,39911,4.9,5.05,912.6,919.9,124.57
22.68,22.719999,39530,39797,4.8,4.9,915.7,915.9,124.589996
22.629999,22.77,39800,40079,4.8,5.0,914.8,918.6,124.330002
22.950001,22.99,39922,40390,4.8,4.9,925.8,929.1,125.18
22.879999,23.059999,40347,40541,4.7,4.75,924.0,930.5,125.0
22.780001,23.0,40285,40348,4.75,4.75,911.6,928.8,124.489998
22.26,22.379999,39830,39952,4.65,4.75,898.4,913.7,122.480003
22.290001,22.370001,39604,39974,4.75,4.75,892.6,900.9,122.290001
22.190001,22.26,39820,40109,4.75,4.8,891.0,895.4,122.360001
22.190001,22.26,40050,40195,4.95,5.0,886.8,892.5,122.410004
22.33,22.34,39890,40387,4.75,5.0,899.5,902.7,122.480003
22.129999,22.450001,40223,40495,4.9,4.95,908.3,912.0,122.410004
22.34,22.43,40180,40274,5.55,5.55,904.6,910.4,122.540001
22.65,22.65,40331,40882,5.7,5.9,910.4,914.7,123.589996
22.309999,22.559999,40205,40267,5.6,5.8,900.6,913.7,123.209999
22.15,22.379999,39811,39979,5.55,5.6,907.6,910.5,123.190002
22.440001,22.49,39650,40044,5.55,5.6,910.1,911.9,123.370003
22.34,22.450001,39840,39904,5.6,5.75,909.7,915.6,123.099998
22.309999,22.43,39482,39537,5.45,5.65,903.7,913.6,122.489998
22.280001,22.459999,39461,39576,5.45,5.55,900.9,911.0,122.370003
22.440001,22.51,39485,39804,5.4,5.5,902.5,904.6,122.849998
22.58,22.6,39730,39927,5.55,5.75,906.1,909.0,122.919998
22.450001,22.57,40056,40460,5.6,5.7,901.1,910.3,122.860001
22.360001,22.43,40225,40412,5.6,5.7,908.2,908.6,123.010002
22.549999,22.559999,40406,40791,5.65,5.7,905.6,911.9,123.230003
22.49,22.57,40430,40691,5.6,5.75,900.4,910.7,122.82
22.48,22.6,40573,40766,5.6,5.7,902.4,906.5,123.190002
22.66,22.67,40896,41508,5.8,5.85,906.2,914.5,123.379997
22.23,22.389999,40141,40199,5.7,5.75,888.2,907.9,121.339996
22.27,22.34,39932,40020,5.75,5.8,885.7,892.3,121.110001
22.049999,22.23,39653,39688,5.6,5.65,867.2,886.4,120.800003
21.92,22.15,39535,39626,5.6,5.75,870.8,876.1,120.260002
21.91,22.0,39391,39554,5.45,5.65,864.0,871.9,120.050003
22.18,22.23,39481,39796,5.45,5.6,878.7,878.7,120.339996
22.01,22.17,39584,39645,5.4,5.5,869.8,882.3,119.889999
21.950001,22.02,39375,39640,5.2,5.45,871.4,875.6,119.260002
21.809999,22.030001,39463,39642,4.7,5.25,861.0,872.3,118.580002
21.93,21.959999,39027,39117,4.75,4.9,853.5,861.8,118.220001
22.309999,22.4,38970,39228,4.85,4.9,856.9,858.0,118.650002
22.08,22.219999,38560,38637,4.8,4.95,819.4,856.6,117.459999
22.469999,22.629999,38672,39078,4.95,5.0,844.1,849.3,118.650002
22.68,22.74,39075,39226,5.0,5.1,844.5,850.6,119.050003
22.610001,22.799999,39677,39766,5.1,5.2,847.0,848.8,118.860001
22.549999,22.93,39855,39885,5.15,5.3,855.3,862.1,119.150002
22.6,22.639999,39518,39793,5.1,5.2,846.0,858.6,118.93
22.0,22.459999,39211,39290,5.2,5.25,831.7,847.2,117.639999
22.139999,22.290001,39125,39335,5.15,5.2,844.6,848.5,118.129997
21.959999,22.110001,38833,39046,5.3,5.3,831.7,846.9,117.610001
21.870001,22.0,38915,39042,5.3,5.35,828.0,836.5,117.550003
21.879999,21.940001,38403,38520,5.3,5.3,818.5,832.3,116.279999
21.860001,21.879999,38127,38438,5.3,5.3,821.6,821.9,116.309998
21.58,21.92,37873,38294,5.3,5.35,809.2,822.1,115.809998
21.780001,21.870001,38036,38457,5.35,5.35,828.9,832.9,116.559998
21.33,21.639999,38191,38283,5.55,5.6,834.0,837.9,116.0
21.620001,21.629999,38150,38450,5.6,5.65,836.6,848.6,116.040001
21.799999,21.799999,38350,38559,5.6,5.7,847.4,847.8,116.68
21.389999,21.67,38256,38275,5.2,5.6,829.5,847.8,115.769997
21.32,21.49,38003,38326,5.3,5.35,832.3,835.2,115.830002
21.27,21.379999,38146,38342,5.25,5.35,831.3,834.5,115.650002
21.280001,21.459999,38000,38321,5.35,5.35,839.7,846.7,115.989998
21.110001,21.290001,37900,37956,5.1,5.45,821.5,840.8,115.139999
20.940001,21.110001,37855,37941,5.1,5.15,825.0,836.4,114.519997
21.16,21.32,37736,38072,5.15,5.15,832.5,843.8,114.919998
20.9,21.049999,37859,37896,5.2,5.3,824.3,838.8,114.330002
20.66,21.09,37855,37883,5.15,5.25,832.6,839.6,114.589996
20.76,20.799999,37774,37947,5.15,5.2,832.0,834.7,114.910004
20.709999,21.02,37877,38127,5.15,5.3,833.7,842.0,114.739998
20.559999,20.780001,37908,37968,5.05,5.15,828.8,837.1,114.690002
19.98,20.41,37655,37711,4.8,5.05,799.8,830.5,112.959999
19.77,20.059999,37660,37799,4.9,4.95,801.2,808.2,113.07
18.16,18.950001,36423,36889,4.5,4.7,781.0,795.7,111.099998
18.719999,18.799999,36751,36778,4.6,4.6,788.1,790.3,112.129997
18.790001,18.959999,36729,36778,4.7,4.85,795.9,797.9,112.690002
18.92,18.98,36881,36952,4.8,4.9,795.3,803.3,113.019997
19.059999,19.08,36831,36900,4.9,5.05,792.9,801.5,113.269997
18.459999,18.870001,36535,36608,4.8,4.95,775.6,793.2,112.199997
18.950001,19.219999,36534,37004,4.9,5.0,790.5,794.3,114.160004
19.280001,19.309999,36993,37150,5.05,5.1,805.0,805.8,114.589996
18.92,19.49,37091,37120,5.0,5.25,791.8,810.0,113.68
18.99,19.120001,36950,37135,4.7,4.8,797.2,798.9,114.199997
18.690001,18.860001,36802,36861,4.95,4.95,791.1,797.9,113.639999
18.549999,18.84,36656,36701,4.8,5.0,787.8,801.3,113.510002
18.02,18.35,36000,36156,4.6,4.95,777.8,791.4,112.93
17.870001000000006,18.17,36260,36516,4.55,4.6,785.5,786.5,113.32
17.84,18.16,37086,37151,4.25,4.7,792.7,796.3,113.540001
17.879998999999994,18.01,36908,37167,4.2,4.35,781.9,794.8,113.230003
17.610001,17.940001000000006,37163,37494,4.2,4.25,786.3,801.1,113.150002
17.57,17.620001000000006,37005,37401,4.1,4.25,792.5,794.1,113.220001
18.110001,18.290001,36963,37283,4.15,4.2,799.8,802.0,114.169998
18.09,18.42,37025,37061,4.25,4.45,804.2,813.7,113.760002
17.98,18.200001,36910,36993,4.1,4.2,794.6,812.4,113.019997
18.32,18.42,37136,37433,4.15,4.15,795.4,808.0,113.610001
18.43,18.459999,37171,37438,4.15,4.4,815.2,819.0,113.440002
18.75,18.959999,37290,37321,4.3,4.35,824.2,827.3,113.879997
18.93,19.110001,37200,37259,4.4,4.75,835.0,835.9,114.269997
18.780001,18.93,37291,37590,4.3,4.4,828.7,839.0,113.489998
18.799999,19.110001,37375,37867,4.4,4.55,831.6,838.4,113.470001
18.85,19.1,37602,38242,4.4,4.45,827.8,837.3,113.650002
18.42,18.83,37850,37866,4.3,4.45,827.6,832.9,113.050003
18.34,18.48,37410,37599,4.25,4.3,813.2,835.7,112.050003
18.52,18.690001,37506,38577,4.25,4.3,818.5,826.8,112.760002
18.549999,18.620001,38055,38445,4.3,4.35,826.9,828.4,112.57
18.790001,19.23,38500,39092,4.35,4.5,827.8,840.0,113.419998
18.75,18.99,38830,38971,4.4,4.5,827.4,836.4,113.480003
18.65,18.9,38715,39274,4.35,4.6,825.3,834.3,113.800003
18.709999,18.73,38405,38458,4.35,4.35,825.3,827.1,112.540001
18.389999,18.629999,38462,38621,4.45,4.45,829.3,830.6,112.599998
18.629999,18.709999,38336,38485,4.35,4.45,824.5,831.4,112.879997
19.870001,19.99,38415,38889,4.5,4.65,841.9,847.9,115.779999
19.75,19.889999,38760,38918,4.45,4.75,841.8,846.7,115.230003
20.059999,20.389999,39037,39153,4.45,4.7,846.8,854.4,116.0
19.99,20.33,38830,38864,4.5,4.55,845.2,850.2,115.800003
19.91,20.23,38741,38835,4.5,4.6,835.1,845.9,115.790001
20.0,20.35,38525,38859,4.5,4.6,831.5,837.3,115.919998
20.01,20.27,38689,38796,4.5,4.6,833.9,839.9,116.010002
19.860001,19.98,38605,38730,4.45,4.55,824.0,841.6,115.709999
20.1,20.51,38720,39113,4.45,4.65,835.1,838.2,116.389999
19.870001,20.24,38782,38836,4.3,4.5,834.6,838.4,116.660004
19.0,19.93,38590,38615,4.1,4.35,829.6,836.5,116.400002
19.059999,19.58,38571,38712,3.65,4.15,836.0,838.6,116.769997
19.01,19.43,38373,38285,3.3,3.85,836.6,845.6,116.309998
19.15,19.25,38167,38328,3.4,3.5,838.4,843.4,115.800003
18.93,18.940001,38015,38050,3.25,3.45,841.8,843.6,115.150002
19.57,19.67,38001,38771,3.4,3.4,867.8,867.8,116.629997
19.629999,19.66,38444,38620,3.5,3.7,872.1,876.4,116.650002
19.559999,19.799999,38314,38359,3.6,3.65,867.5,877.0,116.370003
19.4,19.66,38070,38128,3.55,3.6,873.2,879.8,116.040001
19.309999,19.559999,38138,38257,3.6,3.7,877.0,881.5,116.029999
19.379999,19.469999,37379,37613,3.45,3.65,867.2,878.3,115.779999
19.040001,19.120001,36689,36880,3.3,3.45,855.6,867.6,114.480003
18.610001,18.889999,36668,36695,3.1,3.3,845.0,860.4,113.660004
18.42,18.73,36355,36385,3.0,3.15,843.7,853.4,113.699997
18.83,19.08,36036,36494,3.0,3.05,838.3,844.9,114.639999
19.09,19.129999,36420,36691,3.05,3.05,844.3,848.6,114.769997
19.379999,19.5,36680,36991,3.15,3.2,848.0,850.7,115.620003
19.389999,19.66,36775,36864,3.1,3.2,855.7,858.6,115.669998
19.299999,19.51,36500,36592,3.0,3.15,844.3,858.1,115.669998
19.809999,19.92,36516,36909,3.1,3.15,849.1,853.3,115.860001
19.360001,19.74,35776,36061,3.05,3.1,843.1,850.6,115.769997
19.26,19.67,36000,36024,2.85,3.05,846.5,852.2,115.639999
18.870001,19.290001,35725,35772,2.8,2.95,836.5,848.7,114.949997
19.34,19.48,35704,36124,2.8,2.95,827.8,837.2,115.379997
19.17,19.52,35548,35614,2.8,2.95,822.2,832.5,115.739998
19.09,19.18,34981,35147,2.75,2.85,801.0,823.0,115.540001
19.440001,19.49,35500,36153,2.85,2.9,808.5,816.5,116.410004
19.6,19.77,36320,36634,2.8,3.0,804.55,811.2,117.120003
19.709999,19.9,37061,37218,2.8,2.85,789.8,803.7,117.139999
20.200001,20.34,37182,37972,2.85,2.85,794.3,796.7,118.089996
20.129999,20.549999,37700,38369,3.0,3.15,783.75,795.05,117.68
20.01,20.379999,38079,38331,3.05,3.15,787.35,791.3,117.540001
20.440001,20.49,38140,38561,3.05,3.1,804.65,807.5,117.790001
20.48,20.48,38224,38356,2.9,3.0,796.8,808.6,117.529999
20.120001,20.360001,37980,38054,2.85,2.95,787.35,797.5,117.059998
20.610001,20.65,37905,38169,2.9,2.9,793.1,798.25,117.870003
21.09,21.17,37415,37453,3.05,3.15,792.9,795.75,118.150002
19.950001,21.469999,37368,37679,3.05,3.25,787.7,799.3,117.43
20.67,20.84,37185,37525,2.9,3.15,796.4,798.8,119.239998
20.440001,20.77,37201,37256,2.9,3.05,789.05,798.6,118.720001
21.09,21.110001,37305,37541,2.9,2.95,788.4,798.3,120.019997
20.620001,21.4,37574,38253,2.9,3.0,799.25,804.3,119.660004
20.969999,21.0,38081,38690,2.9,2.95,795.5,802.2,120.57
20.6,21.02,38587,38706,2.85,2.85,790.25,800.5,121.059998
21.09,21.129999,38550,38821,2.73,2.77,801.4,802.8,121.25
